source,target,content,type
142838701429072772128655441259243143722,314788061328486229100932824421350289063,ssh appears to be really struggling at the moment- best option is to try using the vpn and be patient with loading (if you keep quitting and retrying while its still loading you may have a harder time getting in),replied_to
142838701429072772128655441259243143722,87574660577990411195145663759781889187,"That error is likely being thrown by close, that's been the most common command to throw that error at least",replied_to
142838701429072772128655441259243143722,221528945872248921303674648586069394839,Is there a pause between hitting enter on the command and it returning? Thats a common issue,replied_to
142838701429072772128655441259243143722,1207386075228799026,"I have a pdf version of the textbook and can confirm- the sections listed in the assignment aren't accurate to where the answers are found- if you look at the weekly schedule, you'll want to read 11.4-6, as well as the man pages for udp, tcp, send, and recv to find answers",posted_in_thread
142838701429072772128655441259243143722,1194024142513639434,"43 doesn't manipulate totread, it manipulates buf- it should change the output of buf",posted_in_channel
142838701429072772128655441259243143722,32257028701880952926874764698816734147,That's what I did and it mostly works- in class the professor also recommended using the homework for the initial setup,replied_to
142838701429072772128655441259243143722,46400740369933601652373685570626106037,I'm fairly certain that step is just to make sure hello.c is on the machine- I've finished and turned it in working from the repository copied earlier and didn't encounter issues (as long as you double check the fetch it should be the exact same file),replied_to
142838701429072772128655441259243143722,156650357135199475119008890982549801212,"43 doesn't manipulate totread, it manipulates buf- it should change the output of buf",replied_to
142838701429072772128655441259243143722,1194024189657628884,"Are we allowed to ask questions about specific bandit levels? I'm unclear on the instructions for level 5 (as in, I am in level 5 getting the password to 6)",posted_in_channel
142838701429072772128655441259243143722,306403964965585228706225137221565430678,I set them to null and there weren't issues regarding that- you aren't reusing those variables anywhere else so it should be good,replied_to
142838701429072772128655441259243143722,107348485964263613250601489243388282254,The argv you pass to parseline is an empty array that parseline fills in for you- there is a constant given for the max length of argv you can use,replied_to
142838701429072772128655441259243143722,177884932582829012882818339431254852373,You don’t need level 0- start with level 1,replied_to
142838701429072772128655441259243143722,125831475142104118841167596917535727369,Are you failing with image files?,replied_to
142838701429072772128655441259243143722,250376467938770280930328576724731505816,I would rather put my focus on studying for the midterm since its worth a lot more of my grade,replied_to
142838701429072772128655441259243143722,307041291113035625575560484892705380920,"Look carefully at how the handlers are set up, and review the help section- bullets 1 and 2 give the best hints for the 4th case",replied_to
142838701429072772128655441259243143722,1194024243554431118,"You'll need to run both at once- you can put them in the same argument, running it twice is for different times",posted_in_channel
142838701429072772128655441259243143722,138890218948058971775989254550378090585,That’s how it works- type control+d to stop it,replied_to
142838701429072772128655441259243143722,1194024309648265377,"I’d say yes, it’s just a little harder before class sometimes",posted_in_channel
142838701429072772128655441259243143722,234370063087405637424022219841484839715,<@1205970850080096277> this conversation/tip helped me finish off that one,replied_to
142838701429072772128655441259243143722,262883629492610478049092243187861753105,"Read the spec about handler 7 and blocking signals, that helped me",replied_to
142838701429072772128655441259243143722,1194024338177937451,"Did you figure this out? I just hit the same issue, not sure where to go from here",posted_in_channel
142838701429072772128655441259243143722,236964044674320100166190076863234481461,What error? You should be able to just copy imports from the homework and have it work fine,replied_to
142838701429072772128655441259243143722,123909673150468586777835952441296118909,"It closes when the testing center does, check testing center hours to see when they’ll still hand out tests and when they’ll stop you",replied_to
142838701429072772128655441259243143722,253536778055785902251977218487360206049,"Did you figure this out? I just hit the same issue, not sure where to go from here",replied_to
142838701429072772128655441259243143722,1213371852307562506,No- as long as you set up the loop to read from the server it should redirect the output to the file specified,posted_in_thread
142838701429072772128655441259243143722,1194024406561869896,"The password argument and the url are slightly different than what I used, and I got a different size- I haven't submitted so I'm not sure if its right but re-copying the examples and formatting may help",posted_in_channel
142838701429072772128655441259243143722,8717123201602195136054115771208839154,"You only include the things you manually print to stdout- that's all that should show up when you run your pipeline, it isn't through curl but running the binary locally",replied_to
