source,target,edge_type,content
156,228,posted_in_thread,Make sure you are in the same directory as the test.py file when you run the cmd
156,229,posted_in_thread,Check pinned messages
156,230,posted_in_thread,Did you follow the passing instructions?
156,197,posted_in_thread,Looks like somewhere you set self.datalog_program equal to a string
156,231,posted_in_thread,Have you pushed your code to GitHub?
156,232,posted_in_thread,You should create your own tuple class. Also the autograder will not pick that up.
156,233,posted_in_thread,Try passing a newly initialized set to your relation constructor
156,78,posted_in_channel,Join refers to a natural join
156,163,replied_to,"Evaluating your rules will add more data to the database to query from. So no, it shouldn't be concerning until after you finish"
156,63,replied_to,The header should be renamed to the original scheme header which has the lowercase params
156,62,replied_to,Join refers to a natural join
156,86,posted_in_thread,I've seen peoples code run super slow in vscode due to the code runner button. Have you tried running it in the terminal?
156,234,posted_in_thread,You should be sorting your rows before you print them out to make sure that they are always in the same order
156,91,posted_in_channel,You could represent a forest of nodes using a list of lists were each list consists of element ids of nodes in a scc
156,235,replied_to,"You don't evaluate the sccs in order. You evalute the scc in the order you made them and sort the components inside the scc. That test case each rule is its own scc, so it gets evaluated in the order you found them"
156,236,replied_to,No
156,8,replied_to,You could represent a forest of nodes using a list of lists were each list consists of element ids of nodes in a scc
156,237,posted_in_thread,"Too see all of the output from the later files try running your program in the terminal instead of vscode. If a rule depends on it self it will run the fixed point algorithm. Which is the case with married to. So it populates on the first pass, and nothing is added on the second pass so it breaks out of the loop"
156,238,posted_in_thread,I just sent you a dm
156,239,posted_in_thread,Check out project cheat sheet on learning suite
156,204,posted_in_thread,Then you will have to create your own pull request
156,240,posted_in_thread,What’s making it fail?
156,110,posted_in_channel,The yellows are x and the y is blue
156,241,posted_in_thread,The $ character is the operator for this question
156,242,posted_in_thread,In this case you need to use the vertical line test to test if each x has one individual y.
156,136,posted_in_channel,Is anyone else still having trouble with pytest
156,243,posted_in_thread,Try it with “-m” instead of “- m”
156,149,posted_in_channel,I will be missing my hours today for the STEM fair
156,155,posted_in_thread,Yes my bad
156,157,posted_in_channel,LS keeps crashing when I try to open Ricky Rosas exam. Can anyone else open it?
244,102,replied_to,"What do you mean by ""exception""? As in, the ""Failure!"" state?"
244,47,posted_in_channel,"hey i got a question for you all, I keep getting like a weird name error and out of index error when i return the token list from my lexer. would any of you know how to fix that?"
244,84,replied_to,"The break means, ""if there is only rule in the scc and that rule is not dependent on itself(the head predicate does not appear in the body predicates), then you only want to evaluate the rule one time."" The break is so that you only evaluate the rule that one time and you break out of the while loop."
244,91,posted_in_channel,hey! can anyone help me understand how to code out a depth first search traversal? i saw some psuedocode on one of the slides but its still not clicking
244,245,posted_in_thread,hey! i managed to figure it out haha but now im just stuck on the self dependency and breaking when i should
246,1,posted_in_channel,https://www.mathsisfun.com/sets/injective-surjective-bijective.html
246,110,posted_in_channel,"How is f(x) = x^2 + 1 either injective or surjective? I put none of the above, but LS says it's incorrect. It can't be injective because it doesn't pass the horizontal line test, and it can't be surjective because the subdomain positive **R** or (0, inf) does not fully encompass the range, which is [1, infinity). Is the error in my understanding or the grading?"
246,242,posted_in_thread,I thought injective meant that each input had a unique output. As in for each y there is only one corresponding x?
246,136,posted_in_channel,"in a similar vein, I had an error where pytest was using the wrong version and throwing syntax errors on the type annotations, but putting `python3 -m pytest` instead of just `pytest` fixed that as well"
64,58,posted_in_channel,"I switched my __eq__ and __hash__ methods for my ""tuple"" class but the order doesn't match the answers
Do these look right?
    ```def __eq__(self, row: 'Row') -> bool:
        if type(row) != Row:
            return False

        if self.__values != row.get_values():
            return False
        return True
    

    def __hash__(self) -> int:
        return hash(tuple(self.__values))```"
64,247,replied_to,"I'm having the same issue as you so take this with a grain of salt, but from what I understand all those custom methods are used when you convert the set of tuples into a list of tuples and sort it. You also need to make a __lt__ function"
64,248,posted_in_thread,"I then get a ```TypeError: '<' not supported between instances of 'Row' and 'Row'```

should I define a ```__lt__``` method in my class?"
64,105,posted_in_channel,I'd love to be included in that too if at all possible!
64,249,replied_to,I'd love to be included in that too if at all possible!
93,58,posted_in_channel,"So there's a weird error I'm getting in the bucket tests of my code... ```AttributeError: 'NoneType' object has no attribute 'rstrip'``` I assume this is becuase my code is trying to return a null character in the output string which doesn't show up in my terminal, but that the bucket test doesn't like. It seems to be ocurring in the cases where the query has all strings as it's parameters (
```DeaWoo('a','a','a','a','a','a','b')? Yes(1)
```) for example, in test case 2. In my terminal this 'error' shows up silently as extra space between my answer compared to the actual answer"
93,250,posted_in_thread,Are you taking out the comment tokens in project2.py or in lexer.py?
93,70,posted_in_thread,pytest test.py -v --tb=short --bucket=80
93,91,posted_in_channel,Is that supposed to say ```if scc not is self dependent?```
251,29,posted_in_channel,To submit this to we just push our project to git? What else do we need to do?
251,252,posted_in_thread,Thank you!
251,105,posted_in_channel,Will the final be a testing center exam or will it be online?
176,253,posted_in_thread,"I'm having issues with it too. Currently I have it outputting the token undefined, but how do you get it so if all are undefined up to EOF it returns just one undefined token and then the total tokens = error on line ()"
176,47,posted_in_channel,Yeah that's correct
84,29,posted_in_channel,has anyone else ran into the problem of the while loop in the run function not looping past the first created token?
84,102,replied_to,This is probably what your gonna have to do.
84,62,replied_to,"Where does it say, if its raining Yvette will get wet? from what I can see there aren't any imply ones on that proof"
84,254,replied_to,i though that too but there arent. The first test case of nothing passes so its not doing it for that but this is what happens on the second test case
84,111,replied_to,"Yes, I just set that value to the token list size + 1 (or -1 if it's too big)"
84,66,replied_to,You also need to be careful because you can't just read in a 2nd apostrophe and then call it quits. In the code we're reading they use two apostrophes inside a string to denote an apostrophe. For example if they wanted the string to be Alex's toy they would have 'Alex''s toy' so you have to check the next character to make sure it's not a second apostrophe in a row
